time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.35E-05
366.75,281.862267,283.1851859,284.2331693,284.8621049,285.0012349,284.6539227,283.8868266,,
368.13,281.859176,283.1738277,284.2158926,284.8419424,284.9812388,284.6366874,283.8742668,,
369.5,281.8561488,283.1626482,284.1988651,284.8220504,284.9614927,284.6196541,283.8618468,,
370.87,281.8531621,283.1515638,284.18196,284.8022814,284.9418511,284.6026978,283.8494757,,
372.25,281.8501937,283.1404933,284.1650542,284.7824918,284.9221714,284.5856956,283.8370638,,
373.62,281.847286,283.1295961,284.1483917,284.7629675,284.9027384,284.5688937,283.8247912,,
375,281.8443959,283.118712,284.131728,284.7434227,284.883268,284.5520469,283.8124787,,
376.37,281.8415646,283.1079978,284.1153035,284.7241399,284.8640422,284.5353994,283.8003051,,
377.74,281.8387702,283.0973731,284.0989962,284.7049763,284.8449189,284.5188286,283.7881809,,
379.12,281.8359923,283.0867602,284.082687,284.6857926,284.8257595,284.5022146,283.7760183,,
380.49,281.8332704,283.0763121,284.0666114,284.6668659,284.8068412,284.4857978,283.7639936,,
381.86,281.8305835,283.0659505,284.0506497,284.6480561,284.7880243,284.4694578,283.7520187,,
383.24,281.827912,283.0555996,284.0346857,284.6292265,284.7691724,284.4530758,283.7400067,,
384.61,281.8252938,283.0454086,284.0189497,284.6106491,284.7505582,284.4368893,283.7281319,,
385.98,281.822709,283.0353011,284.0033246,284.5921864,284.7320443,284.4207793,283.7163069,,
387.36,281.8201384,283.0252032,283.9876967,284.573704,284.7134964,284.4046288,283.7044463,,
388.73,281.8176187,283.0152606,283.9722913,284.5554692,284.6951828,284.3886718,283.6927217,,
390.1,281.8151307,283.0053986,283.956994,284.5373469,284.6769684,284.3727909,283.6810473,,
391.48,281.8126559,282.9955454,283.9416933,284.5192052,284.658721,284.3568709,283.6693383,,
392.85,281.8102298,282.9858428,283.92661,284.5013064,284.6407045,284.3411425,283.6577645,,
394.22,281.8078337,282.9762183,283.911632,284.4835179,284.622786,284.3254898,283.646241,,
395.6,281.80545,282.9666015,283.8966501,284.4657103,284.6048354,284.3097993,283.634684,,
