time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
295.42,283.677486,285.1735125,286.3438148,287.0087522,287.1036834,286.6690612,285.8151024,,
296.8,283.6752666,285.1616064,286.3253889,286.988032,287.0845038,286.6539359,285.8050828,,
298.17,283.6730929,285.1499023,286.3072501,286.9676003,287.0655526,286.6389564,285.7951366,,
299.55,283.6709325,285.1382275,286.2891317,286.9471577,287.0465533,286.6239046,285.7851195,,
300.92,283.6688161,285.1267495,286.2712943,286.9269992,287.0277809,286.6089993,285.7751777,,
302.29,283.6667273,285.1153815,286.2536041,286.906975,287.0090972,286.594132,285.7652393,,
303.67,283.6646507,285.1040401,286.2359319,286.8869393,286.9903668,286.5791952,285.7552328,,
305.04,283.6626157,285.0928879,286.218532,286.8671811,286.9718608,286.564406,285.745304,,
306.42,283.6605921,285.0817607,286.2011483,286.8474109,286.9533089,286.5495491,285.735309,,
307.79,283.6586087,285.070818,286.1840313,286.8279141,286.9349798,286.5348403,285.7253932,,
309.17,283.656636,285.0598985,286.1669291,286.8084048,286.9166057,286.5200655,285.7154128,,
310.54,283.6547021,285.049159,286.150088,286.7891648,286.8984527,286.5054392,285.7055132,,
311.91,283.6527921,285.0385185,286.1333819,286.770051,286.8803871,286.4908549,285.6956229,,
313.29,283.6508918,285.027899,286.1166886,286.7509243,286.8622777,286.476207,285.6856704,,
314.66,283.6490284,285.0174529,286.1002484,286.7320606,286.8443869,286.4617083,285.6758008,,
316.04,283.6471742,285.0070263,286.0838198,286.7131837,286.826453,286.4471475,285.6658706,,
317.41,283.6453555,284.996769,286.0676392,286.6945658,286.8087359,286.4327362,285.6560245,,
318.78,283.6435585,284.9866037,286.0515856,286.6760689,286.7911051,286.4183691,285.6461911,,
320.16,283.6417698,284.9764559,286.0355417,286.6575581,286.7734324,286.4039421,285.6362995,,
321.53,283.640015,284.9664715,286.0197386,286.6393006,286.7559737,286.3896648,285.6264938,,
322.9,283.6382806,284.9565752,286.0040579,286.621161,286.7386005,286.3754329,285.6167026,,
324.28,283.6365538,284.9466945,285.9883852,286.603007,286.7211866,286.3611433,285.6068555,,
325.65,283.6348592,284.9369715,285.9729462,286.5851008,286.7039841,286.3470035,285.5970956,,
327.03,283.6331717,284.927263,285.9575141,286.5671799,286.6867416,286.3328074,285.5872812,,
328.4,283.6315155,284.9177085,285.9423111,286.5495031,286.6697086,286.3187611,285.577555,,
329.77,283.6298778,284.9082362,285.9272237,286.5319392,286.6527597,286.3047617,285.5678463,,
331.15,283.6282466,284.8987768,285.9121417,286.5143602,286.6357717,286.2907081,285.5580851,,
332.52,283.6266452,284.8894662,285.8972823,286.49702,286.6189906,286.276804,285.5484133,,
333.9,283.6250498,284.8801674,285.8824273,286.4796644,286.6021711,286.2628468,285.5386902,,
335.27,283.6234834,284.8710142,285.8677908,286.4625441,286.5855567,286.2490391,285.5290573,,
336.64,283.6219338,284.8619378,285.8532633,286.445532,286.5690248,286.2352797,285.5194445,,
338.02,283.6203898,284.8528717,285.838739,286.4285043,286.5524555,286.221469,285.5097824,,
339.39,283.6188734,284.8439464,285.824427,286.4117067,286.5360885,286.2078074,285.5002114,,
340.77,283.6173621,284.8350307,285.8101171,286.3948932,286.5196846,286.1940956,285.4905923,,
342.14,283.6158777,284.8262526,285.7960158,286.3783065,286.5034812,286.1805327,285.4810648,,
343.52,283.614398,284.8174831,285.7819158,286.3617037,286.4872414,286.1669206,285.4714904,,
344.89,283.6129444,284.8088485,285.7680205,286.3453246,286.4712004,286.153457,285.4620082,,
346.26,283.6115057,284.8002839,285.7542261,286.3290476,286.4552397,286.1400432,285.4525491,,
347.64,283.6100715,284.7917267,285.740432,286.3127541,286.4392435,286.1265819,285.4430447,,
349.01,283.6086621,284.7833001,285.726837,286.2966795,286.4234434,286.1132685,285.4336332,,
350.39,283.6072568,284.7748802,285.7132416,286.2805883,286.4076082,286.0999086,285.4241775,,
351.76,283.6058758,284.766588,285.6998417,286.2647129,286.3919671,286.0866961,285.4148151,,
353.14,283.6044986,284.7583019,285.6864408,286.2488207,286.3762916,286.0734382,285.4054095,,
354.51,283.6031449,284.7501409,285.6732319,286.2331413,286.3608085,286.0603271,285.3960974,,
355.88,283.6018046,284.7420441,285.6601167,286.2175583,286.3454035,286.0472668,285.3868109,,
357.26,283.6004677,284.7339523,285.6469994,286.2019584,286.3299647,286.0341624,285.3774828,,
